676,773,2,,1,1,,1998,0,,,,,4,8,6,,,1,,3,,,18,18,1,1,1,1,1,1,0,0,1,1,1,1,,1,,1,1,-1,,0,0,-1,,222,192,2,250,250,250,250,250,300,300,300,300,,,19,17,0,0,,,,,,
642,739,1,,1,1,,2011,0,,,,2,2,,1,,,,,,1,,5,3,1,1,1,0,0,0,0,0,1,0,1,0,,,,1,1,-1,,0,,-1,,45,40,2,1000,,,,,,,,,,,6,1,,,,,,,,
653,753,3,,1,1,,2006,,,,,,2,15,,,,,,,,,14,14,1,1,1,1,1,0,0,1,1,1,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,281,255,2,400,400,400,400,400,400,500,500,600,800,800,18,18,0,0,,,,,,
662,762,3,,1,1,,1995,,,,,1,4,10,5,1,,,,5,4,,15,13,1,1,1,1,1,1,1,1,1,1,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,728,637,2,100,100,100,150,150,200,200,200,300,350,350,21,19,0,0,,,,,,
652,751,2,,1,1,,1991,0,,,,6,7,3,3,,,,1,2,,,16,13,1,1,1,1,1,1,0,0,1,1,1,0,,0,,1,1,-1,-1,-1,-1,0,0,481,421,2,2001250,300,300,300,350,350,400,450,450,,,19,11,0,0,,,,,,
650,749,2,,1,1,,1999,0,,,,0,1,8,1,0,0,1,1,5,2,,6,6,1,1,1,1,1,0,0,1,1,1,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,248,210,2,150,200,200,200,250,300,350,350,350,,,11,11,0,,,,,,,
643,743,2,,1,1,,1999,0,,,,,10,6,2,,,,,8,,,14,10,1,1,1,0,0,0,0,0,1,1,1,0,,1,7,1,1,-1,,-1,-1,,0,333,285,2,325,325,350,350,350,350,375,375,375,,,19,17,0,0,,,,,,
826,975,1,,2,1,,2011,,,,,,1,4,,,,,,1,,,6,4,1,1,1,,,,,,,,2,0,,,,2,,-1,,-1,,0,,160,144,2,150,150,200,200,200,200,,,,,,5,3,0,0,,,,,,
819,967,0,,1,1,,2012,0,,,,,3,,2,,,,,,,,4,4,1,1,1,0,0,1,0,0,0,0,1,,,,,1,1,,,,,,,92,88,2,300,,,300,,300,500,,,,,5,5,0,0,,,,,,
795,924,1,,1,1,,2011,,,,,,2,2,,,,2,,,,,4,3,1,1,1,,,,,,,,1,,,,,1,,-1,,-1,,-1,,70,63,2,20,20,20,20,20,20,,,,,,4,3,,,,,,,,
807,944,2,,1,1,,1992,0,,,,,4,10,17,,,,,,,,32,30,1,1,1,1,1,1,1,0,0,1,1,0,,,,1,1,-1,-1,,,-1,-1,438,413,2,300,450,450,450,500,500,550,550,600,,,31,31,0,0,,,,,,
806,943,1,,1,1,,2012,0,,,,1,2,1,,,,,,,,,5,4,1,1,1,0,0,0,0,0,0,0,1,1,1,,,2,,-1,,,,0,,37,36,2,350,450,450,450,550,,,,,,,4,4,,,,,,,,
814,959,2,,1,,,1996,-1,ISLAH MUASHRA,,,,2,4,,,,,1,1,,,4,4,1,1,1,0,0,1,0,0,0,0,1,1,3,,,2,1,-1,,-1,,0,,124,96,2,100,,,,,100,150,150,150,,,6,6,0,0,,,,,,
798,931,2,,1,1,,2006,0,,,,,1,1,4,,,1,,3,1,,5,5,1,1,1,,,1,,,,,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,129,0,2,200,200,200,200,,300,400,,,,,6,6,0,0,,,,,,
832,983,2,,1,2,,2009,0,,,,2,4,3,,,,1,,,,,3,3,1,1,1,,,,,,,,1,1,8,1,2,3,3,-1,-1,-1,-1,-1,-1,210,186,2,100,170,200,200,200,250,300,300,300,,,1,1,,,,,,,,
808,950,1,,1,1,,2012,0,,,,2,1,,,1,,,1,,,,2,2,1,1,1,0,0,1,0,0,1,0,1,0,,,,1,,0,,0,,0,,98,91,2,200,200,,,,,,,,,,4,4,0,0,,,,,,
829,979,1,,1,1,,2006,0,,,,1,1,2,,,,,,,,,2,2,1,1,,1,1,1,,,,,2,,,,,1,,-1,,-1,,-1,,91,86,2,100,150,,200,250,250,,,,,,3,3,,,,,,,,
640,738,1,,1,1,,1992,-1,CERP,2010,,4,4,5,,,,,,2,,,8,8,1,1,1,1,0,0,0,0,0,1,1,1,,,,2,,-1,,-1,,-1,,327,308,2,500,500,500,500,500,500,,,,,,14,14,1,1,25000,25000,SEPTEMBER,APRIL,CERP,CERP
625,719,1,,1,,,2010,0,,,,1,1,1,1,,,,,1,,,4,3,1,1,1,1,,0,0,0,0,0,1,1,4,,,2,,-1,,-1,,-1,,129,105,2,200,200,200,200,200,200,,,,,,6,5,0,0,,,,,,
655,754,2,,1,1,,2007,0,,,,,3,2,2,,,,1,1,,,8,7,0,1,1,0,0,1,1,0,1,0,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,55,48,2,50,50,70,70,80,80,,100,150,,,8,7,0,0,,,,,,
624,720,2,,1,1,,1996,0,,,,2,4,1,3,,,,,1,,,,,1,1,1,0,0,0,0,0,1,0,1,1,,1,,1,1,,,-1,-1,-1,-1,136,119,2,200,200,200,250,250,300,500,500,500,,,7,7,0,0,,,,,,
626,721,2,,1,1,,2004,-1,GHAZALI EDUCATION TRUST,2004,,2,4,6,5,,,,,4,,,18,15,1,1,1,1,1,1,0,0,1,1,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,336,299,2,400,400,400,400,400,400,500,500,500,,,18,18,0,0,,,,,,
646,740,1,,1,1,,1999,,,,,,2,6,,,,,,3,,,7,7,1,1,1,1,1,0,0,0,0,0,1,0,,,,1,,-1,,-1,,0,,197,179,2,250,300,300,300,300,300,,,,,,8,8,0,0,,,,,,
1189,1449,2,,1,1,,2003,,,,,,4,2,2,,,,,2,,,10,8,1,1,1,0,0,0,0,0,0,0,1,0,,0,,1,1,-1,,-1,,-1,,163,151,2,,,,,,,,,,,,8,8,0,0,,,,,,
1191,1450,2,,1,2,,2009,,,,,2,2,3,1,,,,,2,,,6,6,1,1,1,1,1,1,0,0,0,0,1,0,,0,,1,1,-1,,-1,,0,,216,187,2,100,110,120,130,140,150,160,170,180,,,8,8,0,0,,,,,,
648,746,1,,3,1,,2012,-1,,,,,2,,1,,,,,1,,,6,6,1,1,1,1,1,1,1,1,1,1,1,,,,,1,,-1,,-1,,-1,,71,65,2,100,150,170,200,300,300,,,,,,4,3,0,0,,,,,,
623,716,1,,1,2,,2009,,,,,,3,4,,,,1,,,,,6,6,1,1,1,1,1,0,0,1,1,0,1,0,,,,1,1,-1,,-1,,0,,100,84,2,150,150,200,200,230,250,,,,,,7,7,0,0,,,,,,
633,731,2,,2,1,,1994,0,,,,2,2,1,,,,2,2,1,,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,8,1,,2,1,-1,,0,,-1,-1,152,143,2,120,120,120,150,150,150,200,200,250,,,5,4,0,0,,,,,,
634,733,1,,1,2,,2002,,,,,2,1,1,,,,0,0,0,0,,3,3,1,1,1,0,1,0,0,0,0,0,1,0,,,,2,,-1,,-1,,-1,,115,91,2,200,250,300,300,400,500,,,,,,5,5,0,0,,,,,,
627,722,3,,1,1,,1999,0,,,,2,4,3,2,,,,,2,,,8,8,1,1,1,1,,0,0,0,0,0,3,0,,1,9,2,2,-1,-1,-1,,-1,,194,159,2,150,190,200,220,230,250,260,270,280,290,300,9,9,0,0,,,,,,
658,752,2,,1,,,2009,,,,,,3,,1,,,,,2,1,,5,5,1,1,1,1,1,0,0,0,0,0,1,1,,,,1,1,-1,,0,-1,-1,-1,127,113,2,150,170,170,200,200,250,250,300,300,,,8,7,0,0,,,,,,
636,732,1,,1,1,,1990,,,,,1,4,2,,,,,,,,,7,7,1,1,1,1,1,0,0,0,1,1,1,,,,,1,,-1,,-1,,0,,168,150,2,300,180,180,180,180,180,,,,,,7,7,0,0,,,,,,
629,724,1,,1,5,,2010,0,,,,,1,1,,,,2,1,0,1,,3,3,1,1,1,0,0,0,0,,,,1,1,1,,,1,,-1,,-1,,0,,81,71,2,150,170,180,190,190,200,,,,,,4,4,0,0,,,,,,
632,730,3,,1,1,,2011,,,,,,3,1,1,,,,,,,,9,4,1,1,1,0,0,0,0,0,0,0,1,0,,,,1,1,-1,,-1,,,,51,48,2,500,500,500,500,,,600,,,900,,6,3,0,0,,,,,,
665,761,3,,1,1,,2001,,,,,,4,4,,,,,,2,,,10,10,1,1,1,1,1,0,0,0,1,0,1,0,,,,1,1,-1,,-1,,0,,266,240,2,150,150,200,200,200,200,350,350,400,500,500,9,8,0,,,,,,,
644,742,2,,1,1,,1996,0,,,,,1,10,1,,,,,1,,,8,1,1,1,1,,,,,,1,1,2,0,,0,,1,1,-1,,-1,,-1,,263,229,2,425,250,300,300,300,350,400,500,500,,,12,11,0,0,,,,,,
1196,1451,2,,1,1,,1999,0,,,,2,2,1,1,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,1,0,,,,1,1,,,-1,,-1,,87,74,2,150,200,200,200,200,200,300,300,300,,,6,5,0,0,,,,,,
1773,2452,2,,1,1,,2002,0,,,,1,2,1,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,1,1,1,,,1,1,-1,,-1,,-1,,102,80,2,300,300,300,400,400,400,400,500,500,,,4,4,0,0,,,,,,
1776,2459,2,,1,1,,2010,0,,,,1,2,4,2,,,,,2,1,,7,7,1,1,1,0,0,0,0,0,0,0,1,0,,1,7,1,1,-1,-1,-1,-1,0,0,282,224,2,150,150,200,200,200,200,300,300,300,,,10,10,0,0,,,,,,
639,737,1,,1,1,,2011,0,,,,,2,1,,,,,2,1,,,3,3,1,1,1,1,1,0,0,0,0,0,2,0,,,,2,,-1,,-1,,0,,53,44,2,150,150,200,200,250,250,,,,,,3,3,0,0,,,,,,
628,723,2,,3,1,,2001,0,,,,2,3,2,2,,,3,2,1,1,,,,1,1,1,1,0,1,0,0,0,0,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,272,228,2,150,150,170,170,180,190,190,200,200,,,9,9,0,0,,,,,,
638,736,3,,1,1,,2001,0,,,,2,5,2,2,,,0,0,2,0,,12,12,1,1,1,0,0,1,0,1,0,0,1,0,,0,,1,1,,,-1,-1,0,0,254,230,2,260,260,260,270,280,280,310,310,310,360,360,11,11,0,0,,,,,,
621,717,2,,1,1,,1999,0,,,,,9,4,,,,1,1,2,,,9,9,1,1,1,1,0,0,0,0,1,0,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,219,198,2,200,200,200,200,200,200,200,250,300,,,13,12,0,0,,,,,,
657,756,1,,1,1,,2009,0,,,,2,2,3,,,,,,1,,,8,6,1,1,1,1,1,1,0,0,0,0,1,1,,,,1,,-1,,-1,,-1,,129,110,2,150,150,150,200,200,200,,,,,,8,7,0,0,,,,,,
735,851,2,,3,2,,1999,0,,,,1,2,1,,,,,1,,,,5,4,1,1,1,0,0,0,0,0,0,0,1,1,3,1,7,1,1,-1,-1,-1,-1,-1,-1,115,101,2,100,100,100,100,200,200,300,300,300,,,3,3,0,0,,,,,,
726,846,2,,1,1,,1992,0,,,,,4,4,4,1,,1,,3,,,10,9,1,1,1,0,0,1,0,0,0,0,1,0,,1,7,1,1,-1,-1,-1,-1,0,-1,321,256,2,100,200,200,200,250,250,300,300,300,,,15,14,0,0,,,,,,
757,880,2,,1,2,,2009,0,,,,1,3,1,,,,,1,,,,7,6,1,1,1,0,0,0,0,0,0,0,2,1,3,1,2,1,1,-1,-1,-1,-1,-1,-1,217,217,2,150,200,250,250,250,300,,,400,,,5,4,0,0,,,,,,
738,853,2,,1,1,,2004,-1,PEF,2009,,,4,8,1,,,,,2,,,13,12,1,1,1,0,0,0,1,0,1,0,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,287,275,2,,,,,,,,,,,,13,13,1,1,1309200,1309200,,,PEF,PEF
749,866,3,,1,1,,1996,0,,,,,7,3,1,,,,1,,,,8,8,1,1,1,,,,,,,,1,1,7,,,1,1,-1,-1,-1,-1,,,273,247,2,150,150,170,180,190,200,300,300,300,500,,11,10,,,,,,,,
744,860,1,,1,1,,2000,0,,,,1,2,1,1,,,,,1,,,4,4,1,1,1,0,0,0,0,0,0,0,1,1,3,,,1,,-1,,0,,0,,178,131,2,130,130,140,140,150,150,,,,,,5,4,0,0,,,,,,
746,862,2,,1,1,,2009,0,,,,3,2,,1,,,,1,1,,,4,4,1,1,1,0,0,0,0,0,0,0,1,0,,1,06; 07,1,1,-1,-1,-1,-1,-1,-1,160,151,2,200,200,250,250,250,300,300,300,300,,,6,6,0,0,,,,,,
730,847,2,,3,1,,2007,-1,PEF,2008,,5,8,6,1,,,,4,3,,,17,17,1,1,1,0,0,1,0,0,0,1,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,474,429,2,,,,,,,,,,,,20,20,1,1,144000,164000,,,PEF,PEF
739,854,2,,1,1,,2006,0,,,,2,2,3,1,,,,,1,,,6,6,1,1,1,0,0,0,0,0,0,0,1,1,5,,,1,1,-1,,-1,,0,,88,72,2,200,300,300,300,350,350,350,,,,,8,8,0,0,,,,,,
740,855,2,,1,1,,2009,0,,,NO FUNITURE FOR STUDENT,,1,2,,,,,,,,,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,06; 07,3,3,0,,-1,,0,,90,67,2,100,120,120,120,120,120,230,230,230,,,3,3,0,0,,,,,,
741,856,2,,1,1,,2005,-1,PEF,2007,,9,3,3,1,,,,,1,,,16,16,1,1,1,0,0,0,0,0,1,0,1,0,,,,1,1,-1,,-1,,-1,,391,307,2,0,0,0,0,0,0,0,0,0,,,16,13,1,1,1080000,900000,,,PEF,
754,877,2,,1,2,,2006,0,,,,3,3,2,,,,,1,1,,,8,7,1,1,1,0,0,0,0,0,0,0,1,1,5,1,7,1,1,-1,-1,-1,-1,-1,-1,148,134,2,100,200,200,200,200,200,300,300,300,,,8,6,0,0,,,,,,
727,845,1,,1,2,,2008,0,,,,1,1,1,,,,,1,,,,3,3,1,1,1,1,1,1,0,0,0,0,1,1,4,,,2,,-1,,-1,,0,,77,64,2,150,150,180,180,180,230,,,,,,3,2,0,0,,,,,,
732,850,2,,1,1,,2009,0,,,,,,3,,,,1,,1,,,5,5,1,1,1,1,1,1,0,0,0,0,1,1,3,,,1,1,-1,,-1,-1,-1,0,109,103,2,250,250,300,300,300,400,500,500,,,,3,2,0,0,,,,,,
745,863,1,,1,1,,2010,0,,,,4,,2,,,,,,2,,,4,4,1,1,1,0,0,1,0,0,0,0,1,1,3,,,1,,-1,,-1,,0,,141,124,2,100,140,150,150,150,150,,,,,,6,6,0,0,,,,,,
756,878,2,,1,1,,2008,0,,,,,,7,1,,,,,8,,,9,9,1,1,1,1,1,1,0,0,0,0,1,0,,0,,1,1,-1,-1,-1,-1,-1,-1,148,122,2,150,150,150,150,180,180,250,250,,,,8,8,0,0,,,,,,
743,859,1,,1,2,,2003,0,,,,2,1,2,,,,1,,,,,5,4,1,1,1,0,0,0,0,0,0,0,1,1,4,,,1,,-1,,-1,,-1,,93,80,2,150,200,200,200,200,200,,,,,,6,4,0,0,,,,,,
752,870,2,,1,1,,2008,0,,,,,1,2,1,,,,,,,,3,3,1,1,1,,,1,,,,,1,1,07; 08,1,02; 07,3,3,,,-1,-1,,,67,59,2,200,200,200,200,200,200,300,300,300,,,4,4,,,,,,,,
742,857,3,,1,2,,2002,,,,,3,4,3,3,,,1,,6,,,12,11,1,0,1,0,0,0,0,1,1,0,1,0,,0,,1,2,-1,,0,-1,-1,-1,431,342,2,120,150,150,150,170,170,200,250,250,400,400,13,12,0,0,,,,,,
737,852,2,,1,2,,2002,0,,,,1,3,1,1,,,1,,1,,,4,4,1,1,1,1,1,0,0,0,1,1,2,0,,0,,1,1,-1,-1,-1,-1,-1,-1,110,92,2,300,300,200,200,200,300,300,300,300,,,7,6,0,0,,,,,,
725,844,1,,1,1,,2005,,,,,1,,,,,,,,,,,3,2,1,1,1,0,0,0,0,0,0,0,2,1,1,,,3,,-1,,-1,,0,,47,45,2,50,50,50,50,50,50,,,,,,1,1,0,0,,,,,,
567,656,1,,2,1,,2012,0,,,,2,3,2,2,,,,,,,1,5,5,1,1,1,0,0,0,1,0,1,1,1,1,,,,1,1,-1,,-1,,-1,,32,32,2,150,300,300,,300,,,,,,,9,9,0,0,,,,,,
573,664,2,,1,2,,2010,0,,,,1,5,2,2,,,,1,2,,,7,6,0,1,1,1,1,0,0,0,0,0,1,0,,1,5,2,1,-1,-1,-1,-1,-1,-1,168,137,2,125,125,150,150,175,175,200,200,200,,,10,10,0,0,,,,,,
