1,1,45,0,,47,-1,10
6,6,30,0,,35,-1,10
7,7,45,0,,52,-1,05
14,13,30,0,,30,-1,BA
16,15,50,0,,55,0,
17,16,30,0,,35,-1,10
19,18,24,0,,26,-1,05
21,20,35,-1,08,42,-1,BA
22,21,30,0,,35,0,
24,23,35,0,,40,-1,09
25,24,35,0,,40,-1,12
27,18,22,0,,27,-1,05
28,26,26,0,,35,0,
30,28,38,0,,50,-1,08
31,29,38,0,,,0,
34,34,45,0,,47,-1,05
35,35,40,0,,45,-1,05
36,36,22,0,,22,-1,04
37,37,43,0,,50,-1,10
38,38,35,0,,37,-1,10
40,40,33,-1,10,36,-1,14
41,41,47,0,,49,-1,05
43,43,35,-1,10,32,0,
44,44,45,0,,50,-1,10
46,47,43,-1,14,,-1,05
47,49,30,0,,35,0,
49,51,35,0,,40,-1,05
50,53,30,0,,35,0,
52,56,38,0,,45,0,
53,52,45,0,,40,-1,05
54,57,40,0,,45,0,
55,58,28,0,,30,0,
57,61,45,0,,50,0,
58,62,32,0,,36,-1,02
59,63,40,0,,48,0,
60,65,35,0,,40,0,
62,67,50,0,,48,0,
63,68,39,0,,45,0,
64,69,31,0,,41,0,
65,70,30,0,,40,-1,12
67,72,33,0,,35,0,
68,73,43,-1,05,52,-1,02
70,86,35,0,,45,0,
71,76,45,0,,50,0,
72,77,33,0,,33,0,
73,78,38,0,,42,0,
75,80,29,-1,07,33,-1,05
76,81,35,0,,46,-1,05
78,83,35,0,,35,-1,10
79,84,26,0,,30,0,
80,85,36,-1,10,,0,
81,89,45,0,,50,0,
82,90,42,0,,50,0,
83,92,29,0,,35,-1,10
84,93,33,0,,36,-1,07
85,94,25,0,,30,0,
86,95,45,0,,50,0,
87,96,40,-1,03,45,-1,10
88,97,25,0,,35,-1,05
89,98,35,0,,40,0,
90,99,40,0,,50,0,
91,100,55,0,,60,0,
92,101,47,0,,52,0,
93,102,35,0,,37,0,
94,103,40,0,,39,0,
95,105,40,0,,45,0,
96,106,55,0,,60,0,
97,108,40,0,,45,0,
98,31,28,-1,05,32,0,
99,110,45,0,,52,0,
100,111,35,0,,40,-1,05
101,112,50,0,,55,0,
103,46,30,0,,30,-1,08
104,54,32,0,,35,0,
105,87,40,0,,45,0,
106,115,30,0,,40,0,
107,116,20,-1,08,36,-1,FA
109,118,25,0,,30,0,
110,120,38,0,,40,-1,05
111,121,35,0,,40,0,
112,123,27,0,,30,-1,FA
113,124,35,0,,40,-1,05
114,125,28,-1,08,25,-1,FA
115,126,46,0,,52,0,
116,127,25,0,,30,0,
117,128,45,0,,55,0,
118,129,30,0,,35,0,
119,130,45,-1,05,48,0,
120,131,50,0,,55,0,
121,132,35,0,,,0,
122,133,25,-1,10,32,-1,MA
123,134,30,0,,23,0,
124,135,34,0,,40,-1,05
125,136,22,0,,30,0,
126,137,38,-1,BA,31,-1,FA
127,138,25,0,,30,0,
128,139,25,-1,10,40,-1,10
129,141,28,-1,05,33,-1,BA
130,142,65,0,,70,0,
131,143,40,0,,48,0,
132,144,38,-1,05,40,-1,05
134,146,40,0,,47,-1,10
135,147,40,0,,45,0,
136,32,32,0,,35,-1,03
137,107,30,-1,03,35,-1,08
139,150,45,-1,05,55,-1,MA
140,151,45,0,,50,0,
141,152,45,0,,50,0,
142,153,23,-1,10,28,-1,10
147,155,40,0,,45,0,
148,140,31,0,,34,-1,06
149,156,28,-1,08,,-1,BA
150,157,40,0,,45,-1,14
151,158,33,0,,40,-1,
152,159,40,-1,08,47,-1,MA
153,160,31,0,,34,0,
154,161,45,0,,50,0,
155,162,42,0,,47,0,
156,163,30,0,,40,-1,08
157,164,35,0,,50,0,
160,167,22,-1,,40,-1,
161,169,47,0,,55,0,
162,170,27,0,,31,0,
163,171,25,0,,30,0,
164,172,30,0,,35,0,
165,173,,,,,,
166,174,30,0,,37,0,
167,175,40,0,,47,0,
168,176,35,0,,39,0,
169,177,34,-1,08,35,0,
170,179,21,0,,23,0,
171,180,23,0,,35,0,
172,181,29,0,,30,0,
173,182,45,0,,45,0,
174,183,23,0,,28,0,
175,184,43,0,,45,0,
176,185,45,0,,55,0,
177,186,30,0,,32,0,
178,187,40,0,,47,0,
179,188,30,0,,33,0,
180,189,28,0,,32,-1,03
181,190,22,0,,30,0,
182,191,35,0,,45,0,
183,192,27,0,,30,0,
184,193,32,0,,37,0,
185,194,22,0,,30,0,
187,197,25,-1,05,30,0,
188,198,42,0,,52,0,
189,199,36,0,,40,-1,
190,200,33,-1,08,33,-1,05
191,201,28,0,,30,-1,
192,202,21,0,,23,0,
193,203,36,0,,40,-1,08
194,204,28,0,,37,0,
195,205,35,0,,40,0,
196,206,35,0,,39,-1,05
197,207,28,-1,,35,-1,10
198,208,24,-1,,30,0,
199,209,30,0,,38,0,
200,210,32,0,,40,0,
201,211,40,0,,48,0,
202,212,24,0,,30,-1,
203,213,18,0,,23,0,
204,214,39,0,,42,0,
205,215,23,-1,02,38,0,
206,215,32,0,,45,0,
208,217,38,0,,43,0,
209,219,35,0,,39,0,
210,220,38,0,,42,0,
211,221,27,0,,28,0,
212,222,42,0,,47,-1,08
213,223,35,0,,40,0,
214,224,43,0,,50,0,
215,225,30,0,,34,-1,05
216,246,33,0,,37,0,
217,227,36,0,,42,0,
218,228,43,0,,45,0,
219,236,32,-1,05,39,-1,05
220,230,28,-1,08,30,-1,FA
221,231,37,0,,43,0,
222,232,30,0,,35,-1,08
223,233,38,0,,43,-1,
224,234,60,0,,65,-1,08
225,235,40,0,,48,0,
226,245,30,0,,38,0,
227,237,45,0,,52,0,
228,238,28,0,,32,0,
229,239,25,-1,07,28,-1,FA
230,240,22,-1,05,25,-1,12
231,241,39,0,,46,0,
232,242,45,0,,55,0,
233,243,30,0,,50,-1,04
234,244,50,0,,60,-1,05
235,258,56,0,,55,0,
236,246,30,0,,34,-1,05
237,247,38,0,,44,0,
238,248,,,,,,
239,249,33,0,,38,-1,10
240,250,26,0,,45,0,
241,251,43,0,,52,0,
242,252,35,0,,38,0,
243,253,33,0,,39,0,
244,254,38,0,,40,0,
245,254,35,0,,38,0,
246,255,27,0,,30,0,
247,256,39,0,,44,0,
248,257,37,0,,43,-1,09
249,270,40,0,,45,0,
250,259,40,0,,50,0,
251,260,38,0,,45,0,
252,261,49,0,,56,0,
253,262,37,0,,42,-1,12
254,263,34,0,,38,0,
255,195,34,0,,40,0,
256,264,40,0,,45,0,
257,265,46,0,,40,-1,
258,266,37,0,,42,-1,03
259,268,35,0,,45,0,
260,269,39,0,,43,0,
261,275,28,0,,33,0,
262,271,38,0,,43,-1,05
263,272,50,0,,56,0,
264,273,67,0,,72,0,
265,274,50,0,,50,0,
266,295,35,0,,40,0,
267,276,31,0,,46,0,
268,277,28,0,,30,0,
269,278,27,0,,34,-1,BA
270,279,37,0,,43,0,
271,280,40,-1,05,40,-1,05
272,281,50,0,,58,0,
273,282,45,0,,46,0,
274,283,41,0,,47,0,
275,284,49,0,,,-1,07
276,285,27,-1,Primary,35,-1,08
277,286,45,0,,48,0,
278,287,33,0,,35,0,
279,288,38,-1,05,40,-1,03
280,288,38,-1,05,40,-1,03
281,289,28,0,,32,0,
282,290,46,0,,61,-1,05
283,291,47,0,,52,0,
284,292,40,0,,43,0,
285,293,32,0,,38,0,
286,294,40,-1,10,45,-1,10
287,296,50,0,,52,-1,08
288,297,,,,,,
289,298,50,0,,55,0,
290,299,44,0,,47,0,
291,300,30,-1,10,40,-1,FA
292,301,25,0,,28,0,
293,302,34,0,,41,0,
294,303,33,0,,37,0,
295,304,26,0,,28,0,
296,306,30,0,,36,-1,10
297,307,35,0,,39,0,
298,308,40,0,,45,0,
299,309,26,0,,28,0,
301,310,28,0,,30,0,
302,313,23,0,,25,0,
303,311,36,0,,45,0,
304,312,37,-1,10,42,0,
305,314,40,0,,65,0,
306,315,45,0,,48,0,
307,317,39,-1,05,44,-1,10
308,318,38,0,,40,0,
309,319,38,-1,08,41,-1,10
310,320,36,-1,08,39,-1,05
311,321,30,0,,34,0,
313,322,45,0,,50,0,
314,323,33,-1,FA,36,-1,BA
315,323,31,-1,FA,,-1,BED
316,325,29,,,37,-1,08
317,326,26,0,,28,0,
318,332,33,0,,37,0,
319,329,30,0,,35,0,
320,331,25,-1,05,24,-1,06
321,333,32,-1,FA,36,-1,FA
322,334,26,0,,30,-1,PRIMARY
323,336,50,0,,55,0,
324,337,40,0,,50,-1,05
325,339,30,0,,36,0,
326,341,33,0,,38,0,
327,342,25,0,,32,-1,05
328,343,45,0,,,0,
329,344,27,0,,35,0,
330,347,28,0,,35,0,
331,345,33,0,,38,0,
332,346,35,0,,45,0,
334,349,40,0,,50,0,
335,350,29,-1,Primary,37,-1,08
336,351,35,0,,40,0,
337,353,38,0,,42,0,
338,354,25,0,,28,0,
339,355,36,0,,48,0,
340,356,37,0,,40,-1,PRIMARY
341,357,31,,,,,
342,358,32,0,,27,-1,08
343,359,,,,,,
344,360,40,0,,45,0,
345,361,45,0,,50,-1,10
346,362,35,-1,07,45,-1,08
347,363,34,0,,30,-1,08
348,364,35,0,,39,0,
349,365,50,0,,60,0,
350,366,23,0,,25,0,
351,367,32,-1,08,36,-1,05
352,368,24,0,,29,-1,05
353,369,25,-1,08,32,-1,10
354,373,45,0,,50,-1,FA
355,374,35,,,38,-1,10
356,375,35,0,,35,0,
357,376,35,0,,40,0,
358,377,30,0,,36,0,
359,378,28,0,,30,0,
360,379,35,0,,40,0,
361,380,36,-1,10,40,0,
362,381,28,0,,32,-1,08
363,382,35,0,,40,-1,05
364,383,30,,,35,0,
365,384,28,-1,02,30,-1,08
366,385,27,0,,33,0,
367,386,30,0,,35,0,
368,387,25,-1,,30,-1,05
369,388,28,-1,04,31,-1,10
370,389,29,0,,30,0,
372,391,20,0,,30,0,
373,392,23,0,,25,0,
374,393,25,0,,30,0,
375,394,32,0,,37,-1,08
376,395,28,0,,30,0,
377,396,40,0,,45,0,
379,399,30,0,,35,0,
380,400,40,0,,45,0,
381,401,35,0,,34,0,
382,402,30,0,,32,0,
383,403,28,0,,32,-1,08
384,404,45,0,,47,-1,05
385,405,27,0,,35,0,
386,406,30,0,,36,0,
388,409,40,0,,34,0,
389,409,29,0,,24,0,
392,412,35,0,,35,0,
393,412,,,,,,
394,413,40,0,,45,-1,05
395,414,,,,,,
396,415,35,0,,39,0,
397,416,,,,,,
398,417,30,0,,35,0,
399,418,24,0,,29,0,
400,419,40,0,,48,-1,08
401,420,25,-1,,,-1,10
402,423,30,-1,,30,0,
403,424,27,0,,29,0,
404,425,30,0,,35,0,
405,426,42,0,,45,0,
407,428,50,0,,55,0,
408,429,35,0,,40,0,
410,431,21,0,,27,-1,08
411,432,38,0,,40,0,
412,433,30,0,,35,0,
413,434,35,0,,40,-1,
414,435,35,-1,Primary,39,-1,PRIMARY
417,437,30,0,,35,-1,05
418,438,,,,,,
419,440,35,0,,38,0,
420,441,40,0,,45,0,
421,442,29,0,,36,-1,08
422,443,32,0,,35,0,
423,444,35,0,,35,0,
426,447,40,0,,45,0,
427,448,18,-1,08,22,-1,08
429,449,31,0,,35,0,
430,450,42,0,,45,0,
431,450,30,0,,31,0,
432,451,54,0,,,,
433,452,38,0,,40,0,
434,453,30,0,,32,0,
435,454,52,0,,56,0,
436,455,35,0,,40,0,
437,456,,,,,,
439,458,45,0,,46,0,
440,459,37,0,,41,0,
441,460,30,0,,,0,
443,462,24,-1,03,26,-1,04
444,464,25,0,,28,0,
445,465,42,0,,45,0,
447,467,38,0,,42,0,
448,468,37,0,,41,-1,06
450,470,45,0,,48,0,
451,471,25,0,,28,0,
452,472,38,0,,43,0,
453,474,45,0,,55,0,
454,475,37,0,,43,0,
455,476,33,-1,08,40,-1,10
457,478,30,0,,34,0,
458,478,28,0,,30,0,
459,479,28,0,,33,-1,04
460,480,45,0,,48,0,
461,481,,,,,,
463,484,25,0,,32,-1,05
464,485,40,0,,43,0,
466,487,25,-1,,45,0,
467,488,24,-1,05,31,0,
468,489,48,0,,54,0,
470,491,31,0,,37,0,
471,494,30,0,,35,0,
472,495,25,0,,33,-1,05
474,497,30,0,,34,0,
476,499,38,0,,40,0,
477,500,25,-1,06,30,-1,08
478,501,,,,,,
479,502,33,0,,36,0,
481,504,38,0,,45,-1,04
482,505,25,-1,02,32,0,
483,506,30,0,,35,0,
484,507,42,0,,45,0,
485,507,38,0,,36,0,
487,509,35,0,,40,0,
488,510,27,-1,Middle,33,-1,05
489,511,33,-1,04,35,0,
491,513,46,0,,48,0,
493,515,35,0,,42,0,
494,516,24,0,,34,0,
495,517,28,0,,30,0,
496,518,,,,,,
497,519,30,0,,35,-1,05
498,520,41,0,,50,-1,14
499,521,34,0,,33,-1,07
500,522,26,0,,29,-1,04
501,523,40,0,,46,-1,10
503,524,34,0,,40,0,
505,526,26,0,,34,-1,05
506,527,30,0,,35,0,
507,528,30,0,,35,0,
508,529,48,-1,04,52,-1,04
509,530,38,0,,44,-1,BA
511,531,36,-1,05,35,0,
512,532,30,0,,35,0,
513,533,24,0,,30,-1,05
514,534,36,0,,42,0,
515,535,47,0,,60,0,
516,536,28,0,,35,0,
517,537,53,-1,02,,-1,06
518,538,,,,,,
519,539,26,0,,35,0,
520,540,25,0,,30,0,
521,541,24,-1,05,30,0,
522,542,28,0,,30,0,
523,543,35,-1,06,22,-1,09
524,544,35,0,,40,-1,05
525,545,40,0,,45,-1,12
526,546,41,0,,,0,
527,547,40,0,,43,0,
528,548,40,0,,45,0,
529,549,30,0,,37,-1,05
530,550,25,-1,03,30,0,
531,551,33,0,,40,0,
532,552,43,0,,54,-1,10
533,553,25,-1,09,30,-1,12
534,554,40,0,,43,0,
535,555,26,0,,28,-1,05
536,556,40,-1,12,48,-1,MA
537,557,,,,,,
538,558,30,0,,33,0,
539,559,,0,,61,-1,03
540,560,45,0,,50,0,
541,561,23,0,,28,0,
542,562,38,0,,45,0,
543,563,37,0,,45,0,
544,564,25,0,,30,0,
545,565,28,0,,32,0,
546,566,28,-1,02,30,-1,04
547,567,31,0,,36,0,
548,568,28,0,,35,0,
549,569,21,0,,26,0,
550,570,35,0,,40,0,
551,571,30,0,,35,0,
552,572,34,0,,40,0,
553,573,30,0,,35,0,
554,573,35,0,,38,0,
555,574,32,0,,35,-1,10
556,575,25,0,,30,0,
557,576,30,0,,36,0,
558,577,35,-1,,40,-1,
559,578,24,0,,30,0,
560,579,38,0,,42,-1,
561,580,25,0,,30,0,
562,581,26,0,,27,0,
563,582,30,0,,37,0,
564,583,30,0,,40,-1,10
565,584,35,0,,40,0,
566,585,28,0,,32,0,
567,586,24,0,,29,0,
568,587,26,0,,27,-1,08
569,588,45,0,,47,0,
570,589,33,0,,37,-1,05
571,590,29,0,,33,0,
572,591,25,0,,24,-1,04
573,592,32,0,,36,-1,04
574,593,40,0,,50,0,
575,594,40,0,,50,-1,08
576,595,30,0,,35,0,
577,596,50,-1,05,57,0,
578,597,32,0,,36,0,
579,598,35,0,,40,-1,05
580,599,30,-1,05,35,0,
581,600,40,0,,48,-1,
582,601,30,0,,35,0,
583,602,27,-1,05,33,-1,05
584,603,36,0,,40,0,
585,604,49,0,,51,-1,02
586,605,26,0,,31,0,
587,606,32,0,,32,-1,10
588,607,40,0,,45,0,
589,608,26,-1,04,29,-1,07
590,609,38,-1,,39,-1,03
591,610,40,-1,,45,-1,07
592,611,30,-1,08,35,0,
593,612,35,0,,40,-1,05
594,613,35,0,,38,0,
595,614,35,-1,05,40,-1,10
596,615,38,0,,42,0,
597,616,27,0,,29,-1,05
598,617,30,0,,40,0,
599,618,36,0,,41,-1,09
600,619,36,-1,08,37,-1,BA
601,620,30,0,,35,-1,04
602,621,45,0,,48,0,
603,622,35,0,,36,0,
604,623,42,0,,45,-1,05
605,624,35,0,,45,0,
606,625,38,0,,44,-1,04
607,626,36,0,,34,-1,05
608,627,45,0,,55,0,
609,628,36,0,,40,0,
610,629,27,0,,29,-1,05
611,630,38,0,,50,-1,08
612,631,37,-1,05,42,-1,FA
613,633,40,0,,42,0,
614,634,25,0,,32,-1,05
615,635,40,0,,45,0,
616,636,42,0,,52,0,
617,637,25,0,,25,0,
618,639,42,0,,45,-1,05
619,640,35,0,,40,0,
620,641,25,0,,30,-1,08
621,642,42,0,,45,0,
622,643,29,0,,33,0,
623,644,,,,,,
624,645,50,0,,53,0,
625,646,25,0,,30,0,
626,648,46,-1,Primary,48,,
627,649,38,0,,42,0,
628,650,,,,,,
629,651,38,0,,45,-1,05
630,652,30,0,,35,0,
631,653,40,0,,47,-1,08
632,654,35,,,36,-1,09
633,655,23,0,,29,0,
634,657,40,0,,48,0,
635,658,26,0,,28,0,
636,659,36,0,,38,0,
637,660,33,0,,38,0,
638,662,33,0,,28,0,
639,663,35,0,,38,0,
640,665,45,0,,45,0,
641,666,35,0,,38,0,
642,667,28,0,,37,0,
643,668,42,0,,45,0,
644,669,,,,,,
645,670,25,-1,04,28,-1,10
646,671,36,0,,40,0,
647,672,35,0,,37,-1,05
648,673,30,0,,32,-1,04
649,674,42,0,,47,0,
650,675,33,0,,40,0,
651,676,35,-1,BA,40,-1,BA
652,678,24,-1,primary,30,-1,PRIMARY
653,679,40,0,,45,0,
654,680,28,-1,04,32,-1,07
655,682,29,0,,30,0,
656,683,30,0,,32,0,
657,684,27,-1,BSC,33,-1,MSC
658,685,38,0,,39,0,
659,686,33,0,,35,0,
660,687,28,-1,10,35,-1,FSC
661,688,26,0,,27,0,
662,690,35,0,,32,0,
663,691,32,-1,08,34,-1,08
664,692,30,-1,05,35,-1,MA
665,693,31,0,,48,0,
666,695,27,-1,06,28,-1,08
667,697,36,-1,05,36,-1,05
668,698,33,0,,44,-1,10
669,700,35,0,,37,0,
670,701,35,0,,39,0,
671,702,36,0,,34,0,
672,703,70,0,,80,0,
673,704,,,,40,-1,05
674,705,25,0,,30,-1,05
675,706,35,0,,32,0,
676,707,45,-1,05,50,-1,05
677,708,45,0,,50,-1,05
678,709,22,0,,27,0,
679,710,30,0,,32,0,
680,711,30,0,,43,0,
681,712,30,0,,35,,
682,713,28,-1,10,32,,
683,714,45,-1,05,47,0,
684,715,45,0,,50,-1,08
685,717,50,0,,54,-1,BA
686,718,30,0,,35,0,
687,719,35,0,,,,
688,720,29,-1,05,31,-1,MA
689,721,40,0,,40,0,
690,723,40,0,,46,0,
691,724,35,-1,05,45,-1,02
692,725,35,0,,45,0,
693,726,25,0,,37,-1,05
694,727,30,-1,10,35,-1,MA
695,728,35,0,,42,-1,10
696,729,35,0,,40,-1,05
697,731,28,0,,33,0,
698,732,25,0,,30,-1,02
699,733,32,0,,38,-1,08
700,734,35,0,,40,-1,08
701,736,33,0,,40,0,
702,737,34,0,,35,0,
703,738,40,0,,45,0,
704,739,33,0,,42,-1,08
705,740,40,0,,52,-1,08
706,741,,,,,,
707,742,35,0,,39,-1,10
708,743,29,-1,04,36,-1,08
709,745,32,-1,08,35,-1,FA
710,746,28,0,,33,0,
711,748,42,0,,48,0,
712,749,50,-1,05,60,0,
713,751,50,0,,55,-1,QURAN
714,752,42,-1,08,45,-1,05
715,753,28,0,,40,0,
716,754,36,0,,38,0,
717,755,35,0,,42,-1,08
718,756,37,0,,42,0,
719,757,45,0,,65,0,
720,758,35,0,,40,-1,06
721,759,36,0,,45,0,
722,760,37,0,,38,0,
723,761,45,0,,50,0,
724,762,35,-1,05,40,-1,08
725,763,45,0,,48,-1,05
726,764,48,0,,55,0,
727,765,30,0,,32,-1,10
728,766,27,-1,05,29,-1,BA
729,767,30,-1,FA,40,0,
730,768,30,0,,39,0,
731,769,20,,,38,-1,FA
732,770,30,0,,32,0,
733,770,28,0,,30,-1,05
734,771,,0,,35,0,
735,772,28,-1,BA,35,-1,08
736,772,25,-1,FA,30,-1,10
737,773,37,0,,43,0,
738,774,30,0,,32,-1,05
739,775,27,0,,35,0,
740,776,35,0,,40,0,
741,777,33,0,,36,0,
742,778,35,0,,38,0,
743,779,33,0,,50,0,
744,780,35,0,,52,0,
745,781,30,0,,37,0,
746,782,40,0,,45,0,
747,783,40,0,,45,0,
748,784,42,0,,50,0,
749,785,47,0,,55,0,
750,786,30,0,,37,0,
751,787,32,0,,38,0,
752,788,40,0,,35,0,
753,789,30,0,,32,0,
754,790,29,0,,35,0,
755,791,32,0,,35,0,
756,792,30,0,,30,0,
757,793,32,0,,35,0,
758,794,28,0,,55,0,
759,795,30,-1,04,38,0,
760,796,30,0,,35,-1,05
761,797,40,0,,45,-1,08
762,798,32,0,,55,-1,10
763,799,32,0,,,-1,10
764,800,40,0,,50,0,
765,801,30,0,,38,0,
766,802,40,0,,42,0,
767,803,32,0,,35,0,
768,804,40,0,,42,-1,10
769,806,28,0,,25,-1,07
770,807,38,0,,42,0,
771,808,30,-1,05,35,-1,05
772,809,30,-1,MIDDLE,40,-1,FA
773,810,40,0,,42,-1,05
774,811,28,-1,05,35,0,
775,812,25,0,,32,-1,08
776,813,24,0,,28,0,
777,813,45,0,,52,0,
778,813,24,0,,28,0,
779,814,28,0,,34,-1,05
780,820,,,,,,
781,815,48,0,,58,-1,10
783,817,33,0,,37,0,
784,818,28,-1,05,29,-1,MA
785,819,25,-1,05,28,-1,08
786,819,25,-1,10,27,-1,MA
787,828,,,,,,
789,829,27,0,,32,-1,05
790,823,38,0,,40,-1,05
791,824,30,0,,35,-1,10
793,826,38,0,,40,-1,06
794,827,40,0,,45,0,
795,835,,,,,,
796,840,50,0,,52,-1,10
797,830,30,0,,40,-1,10
798,831,28,0,,29,0,
799,832,40,0,,67,0,
800,856,34,-1,05,35,-1,10
801,841,,,,,,
802,836,32,0,,40,0,
803,837,35,-1,08,40,-1,10
804,838,30,-1,05,35,-1,BED
805,839,42,0,,45,0,
806,845,40,0,,45,0,
808,842,45,0,,50,0,
809,843,45,0,,48,0,
810,844,25,0,,36,-1,08
811,849,25,0,,50,0,
812,846,40,0,,45,-1,05
813,848,41,0,,43,0,
814,854,25,0,,30,-1,05
815,850,40,0,,50,-1,05
816,851,35,0,,50,-1,05
817,852,45,0,,50,0,
818,853,,,,,,
819,855,,,,,,
820,862,33,0,,35,-1,08
821,861,,,,,,
822,857,35,0,,40,-1,FA
823,859,27,0,,32,0,
824,860,45,0,,50,-1,10
825,865,19,-1,05,23,-1,05
826,863,40,0,,47,-1,MA
828,864,30,0,,35,-1,
829,867,,,,,,
830,871,35,0,,50,0,
831,866,32,0,,40,0,
832,873,,,,,,
833,868,45,0,,50,-1,08
834,868,27,0,,28,-1,08
835,870,35,0,,38,0,
836,870,30,-1,05,35,-1,08
837,870,25,-1,10,30,-1,10
838,878,28,-1,05,32,-1,09
839,872,25,0,,50,0,
840,875,,,,,,
841,874,40,-1,05,48,-1,10
842,881,,,,,,
843,876,24,-1,05,32,-1,05
844,877,45,0,,48,-1,05
845,884,35,-1,04,44,-1,05
846,879,30,0,,40,-1,03
847,887,,,,,,
848,882,45,0,,48,0,
849,883,35,0,,40,0,
850,891,26,-1,05,29,-1,05
851,885,30,0,,25,-1,08
852,886,35,0,,50,0,
853,887,45,0,,52,0,
854,892,30,0,,33,0,
855,889,27,0,,30,0,
856,890,35,-1,05,45,0,
857,900,30,-1,05,37,-1,10
858,899,42,0,,45,0,
859,893,28,0,,35,0,
860,894,50,-1,07,55,-1,08
861,896,45,-1,03,47,0,
862,897,18,0,,22,-1,07
863,898,35,0,,40,0,
864,904,35,0,,38,-1,09
865,907,35,0,,55,-1,03
866,901,50,0,,50,-1,12
867,902,29,0,,32,0,
868,903,45,0,,50,0,
869,908,30,0,,35,-1,05
870,906,30,-1,MA,32,-1,BSC
871,910,24,-1,05,28,-1,10
873,909,35,,,40,-1,08
874,915,39,0,,42,0,
875,911,45,-1,MA,55,-1,BA; BED
876,913,35,0,,30,-1,07
877,914,36,0,,40,0,
878,917,22,0,,29,-1,10
879,916,45,0,,35,0,
881,919,27,0,,35,-1,04
882,920,35,0,,38,-1,08
883,922,35,0,,37,-1,08
884,923,55,0,,68,-1,05
885,923,45,0,,60,-1,06
886,923,40,0,,,,
887,923,27,-1,08,30,-1,08
889,926,28,0,,26,-1,10
891,929,33,0,,38,-1,08
892,929,28,0,,30,0,
894,931,42,0,,45,0,
895,932,26,0,,30,0,
896,935,45,0,,50,0,
897,936,38,0,,40,0,
898,937,50,0,,58,-1,10
900,938,29,0,,32,0,
901,939,27,0,,32,0,
903,942,31,0,,35,-1,08
904,943,36,0,,42,0,
906,945,38,0,,42,0,
907,947,30,0,,35,-1,10
908,948,35,0,,40,0,
909,950,44,0,,40,0,
911,965,35,0,,40,0,
912,953,46,0,,52,0,
913,954,42,0,,45,0,
914,955,30,0,,32,0,
915,956,32,0,,40,-1,BA
916,957,45,0,,48,0,
917,959,32,0,,35,0,
918,973,27,-1,05,30,-1,10
919,961,40,0,,42,0,
921,962,28,0,,32,0,
922,963,29,0,,31,0,
923,964,65,0,,70,0,
924,977,50,0,,55,0,
925,966,38,0,,42,0,
926,969,42,0,,45,0,
928,970,22,0,,28,-1,08
929,1103,31,0,,35,0,
930,972,30,0,,35,-1,10
931,974,38,0,,40,-1,10
932,975,27,,,32,-1,05
933,988,45,0,,48,0,
935,980,45,0,,50,-1,10
936,981,35,0,,40,-1,10
937,985,35,0,,40,0,
939,992,35,-1,10,37,-1,08
940,987,30,-1,10,27,-1,03
941,993,50,0,,52,0,
942,989,47,-1,02,43,-1,09
943,990,52,0,,55,0,
944,991,42,0,,45,0,
945,1003,54,0,,58,0,
946,997,35,0,,40,0,
947,995,24,-1,08,24,-1,10
948,995,28,-1,02,26,-1,10
949,996,42,0,,45,0,
950,1005,40,0,,45,-1,07
951,998,35,-1,02,35,0,
952,1000,35,-1,05,40,-1,10
953,1001,29,-1,02,29,-1,05
954,1002,42,0,,45,-1,05
956,1004,35,0,,45,0,
958,1006,30,0,,35,-1,FA
959,1007,26,0,,30,-1,08
960,1008,37,-1,02,43,-1,02
961,1010,25,0,,26,0,
962,1011,33,0,,37,0,
963,1012,30,0,,40,0,
964,1017,25,0,,28,-1,05
965,1015,45,0,,48,-1,08
966,1016,42,0,,51,-1,07
967,1023,32,-1,10,45,-1,06
968,1018,40,-1,MA,40,-1,MA
969,1018,25,0,,41,-1,BA
971,1020,40,0,,46,0,
972,1021,40,-1,02,45,0,
973,1030,30,0,,40,0,
974,1024,30,0,,35,0,
976,1026,34,0,,38,-1,10
977,1027,30,0,,43,-1,FA
978,1028,40,0,,45,-1,07
979,1044,28,0,,35,-1,05
980,1031,40,0,,42,0,
981,1032,32,0,,41,0,
982,1034,50,0,,55,0,
983,1035,35,0,,39,0,
984,1036,38,0,,56,0,
985,1037,30,0,,38,0,
986,1038,26,0,,27,0,
987,1039,20,0,,35,-1,06
988,1041,30,0,,35,-1,06
989,1042,22,0,,25,0,
990,1043,32,0,,37,-1,05
992,1047,60,0,,62,0,
993,1048,25,0,,28,-1,03
994,1049,34,0,,40,-1,08
995,1051,65,0,,68,0,
996,1052,40,-1,03,43,0,
997,1050,30,0,,32,-1,08
998,1133,35,0,,41,-1,05
999,1055,30,0,,35,0,
1000,1057,35,-1,05,45,0,
1001,1058,33,0,,36,-1,10
1002,1059,30,0,,33,0,
1003,1061,30,0,,36,-1,05
1004,1062,25,-1,10,35,-1,08
1005,1063,25,0,,30,-1,09
1006,1064,35,0,,42,0,
1007,1068,40,0,,40,0,
1008,1069,35,0,,36,-1,08
1009,1071,25,0,,26,-1,05
1010,1072,28,0,,41,-1,BA
1011,1073,55,0,,50,-1,06
1012,1078,30,0,,32,-1,10
1013,1079,30,0,,35,-1,07
1014,1081,30,0,,60,-1,05
1015,1082,30,0,,37,-1,05
1016,1084,30,0,,40,-1,05
1017,1085,40,0,,45,0,
1018,1086,28,0,,45,0,
1019,1089,19,-1,03,22,0,
1021,1091,42,0,,45,-1,05
